Wavelength;A3791_e;A3792_e;A3793_e;A3797_e;A3798_e;A3799_c;A3800_e;A3801_e;A3803_c;A3804_e;A3805_e;A3694_c;A3705_e;A3710_e;A3476_e;A3479_e;A3480_c;A3484_c;A3394_e;A3232_e;A3244_c;A3149_e;A3151_e;A3154_e;A3049_e;A3051_e;A3094_c;A3100_e;A3115_c;A2751;A2752;A2759;A2760;A2761;A2762;A2763;A2764;A2765;A2814;A2543;A2548;A2550;A2554;A2555;A2556;A2561;A2565;A2567;A2568;A2570;A2575;A2605;A2607;A261;A2617;A2619;A2620;A2621;A2622;A2625;A2627;A2643;A2650;A2651
853;0.250163699;0.207742565;0.793653963;0.706145812;0.590460179;0.778535624;0.524878688;0.946742212;0.725713869;0.732339549;0.405465489;2.807483016;3.085069595;2.886107007;0.698348537;0.392474821;0.226301096;0.313511303;0.824984107;1.009472871;0.378468091;1.372099019;0.348423583;0.35549268;0.610005416;0.14627768;0.955681334;0.31303207;0.383468099;0.164282812;0.090044537;0.453110001;0.193842341;0.364389118;0.409132901;0.158488709;0.225117948;0.171585222;0.502159357;0.550525473;0.469702719;0.925658304;0.535891831;0.246378494;0.252686499;0.250614392;0.329039449;0.974542535;0.425389842;0.341865188;0.341165388;0.538765856;0.232352518;0.300130158;0.279527151;0.206330587;0.25232401;0.187585099;0.461277201;0.249506954;0.734048478;0.374693306;0.870032977;0.296387106
854;0.250013864;0.207524982;0.795316901;0.707790094;0.590627384;0.779684426;0.525950506;0.947562996;0.72652776;0.731962488;0.405737015;2.809794187;3.110841584;2.886724095;0.698766448;0.391907933;0.22586606;0.313041049;0.825053937;1.009043496;0.378449575;1.371133905;0.348042252;0.35488468;0.609906386;0.146241397;0.954590704;0.312716319;0.383088592;0.164038909;0.089883679;0.452159962;0.193607598;0.363651682;0.408316181;0.158119562;0.224553327;0.171137033;0.500750317;0.550063142;0.469594847;0.924700824;0.535600583;0.245994586;0.252395507;0.250088229;0.328570875;0.973431154;0.425153494;0.34132719;0.340898702;0.538926175;0.232269199;0.299796462;0.279064455;0.206248464;0.252220869;0.187219626;0.460688011;0.249119427;0.732744775;0.37388732;0.869196431;0.295994565
855;0.249833618;0.207382392;0.796892694;0.70955379;0.590702708;0.780703258;0.526796285;0.948346849;0.72758907;0.732485742;0.405717309;2.809263052;3.135156118;2.890980122;0.69941487;0.391355189;0.225430261;0.31261637;0.825572377;1.007908483;0.378210874;1.370517573;0.347660137;0.3544632;0.609612692;0.146255204;0.953263881;0.312478487;0.382678857;0.163827189;0.089747958;0.451156319;0.193406047;0.362904745;0.407406079;0.157796061;0.223996576;0.170704112;0.499293722;0.549595037;0.469233203;0.923802951;0.535219128;0.245498975;0.252042236;0.249539194;0.328033537;0.973107666;0.424595779;0.340891521;0.340610748;0.538846208;0.232122795;0.299506146;0.278620377;0.206184023;0.252033925;0.186845549;0.459905163;0.24862342;0.731310615;0.37318514;0.868415765;0.295516089
856;0.249553719;0.207303328;0.797972617;0.710131144;0.590478473;0.780920141;0.526944382;0.948271863;0.729235399;0.733528037;0.405384984;2.811908079;3.162057943;2.896158126;0.699475477;0.39134626;0.225051846;0.312263125;0.826864607;1.006253686;0.377620679;1.36953918;0.347327583;0.354211951;0.609463319;0.146345538;0.952438199;0.311896811;0.382120893;0.163519084;0.089550434;0.450063376;0.193089758;0.362219566;0.406433646;0.157431027;0.223392231;0.170345917;0.497725213;0.548966993;0.468189183;0.924256905;0.534412695;0.244968555;0.251665501;0.248898854;0.327283222;0.973922688;0.424080598;0.340371267;0.340369118;0.538498518;0.231870616;0.299202756;0.278232011;0.20599374;0.251775124;0.186449499;0.458755399;0.247956667;0.72987545;0.372513093;0.868168698;0.295028709
857;0.249271695;0.207157193;0.798637688;0.710583485;0.589993626;0.781201266;0.527179158;0.94845893;0.730874454;0.733864105;0.404852157;2.814271995;3.188584232;2.897867149;0.698759606;0.391120615;0.22463169;0.311745134;0.828415911;1.003827549;0.376797992;1.367830272;0.347013585;0.353662473;0.60936439;0.146330812;0.95175219;0.311523129;0.38165903;0.16310159;0.089296502;0.449162209;0.192692206;0.361506775;0.405509908;0.157042297;0.222769277;0.169918666;0.496160233;0.548632955;0.467316806;0.924235877;0.533803006;0.244518096;0.251526122;0.248260768;0.326584236;0.973303282;0.423182731;0.339968591;0.34012856;0.538353586;0.23167666;0.298881407;0.277913902;0.205895203;0.251634695;0.186073174;0.457507643;0.247376682;0.72872154;0.371675446;0.867725634;0.294439391
858;0.249033348;0.206986811;0.799570794;0.711317458;0.589870473;0.781857306;0.527784383;0.948783473;0.732236512;0.733781016;0.404896248;2.817818904;3.216029894;2.899748794;0.698308993;0.390510891;0.224189531;0.311109075;0.829369298;1.002075986;0.376255828;1.366571589;0.346539606;0.352908212;0.60916607;0.146322922;0.950995408;0.311098241;0.381165499;0.162680615;0.08905552;0.448185864;0.192314186;0.360657985;0.404567153;0.156651573;0.222108357;0.169405325;0.49452194;0.548356333;0.466560496;0.923457521;0.533631253;0.244069548;0.25166303;0.247718043;0.325975858;0.972266167;0.422475321;0.33954219;0.339912555;0.538399788;0.23162896;0.298576401;0.277570592;0.205831084;0.251539758;0.185728294;0.45645672;0.246895414;0.727571297;0.37083846;0.867156921;0.293892756
859;0.248848285;0.206844912;0.800864132;0.712271401;0.590189615;0.782746666;0.528571625;0.949039082;0.733387174;0.733703675;0.405483585;2.822495084;3.244636474;2.903759836;0.698335323;0.389699136;0.223747709;0.310493301;0.829161883;1.001731181;0.376108785;1.365819394;0.345882139;0.352172854;0.608869681;0.146353765;0.9499913;0.310493753;0.380601905;0.162315126;0.088840629;0.447029672;0.191975914;0.359676449;0.403568999;0.156261652;0.221414903;0.168863297;0.492778799;0.547873795;0.465959741;0.922021806;0.53360895;0.243622473;0.251898591;0.247227706;0.325424047;0.97112756;0.422288611;0.339041683;0.339712974;0.538472095;0.231651888;0.298281925;0.277182814;0.205732803;0.251412945;0.185385895;0.455672198;0.246445041;0.726262932;0.370129022;0.866349633;0.293426464
860;0.248685771;0.2067511;0.801667932;0.712870434;0.590165147;0.783244868;0.528848597;0.949183923;0.734743639;0.733830607;0.40535609;2.825281068;3.272320862;2.907531828;0.697636945;0.389193688;0.223306036;0.310078731;0.827789763;1.002073785;0.375836494;1.363800276;0.345261529;0.351701552;0.608696206;0.146282976;0.948617182;0.309941438;0.380132787;0.161966984;0.088574091;0.445936742;0.191571965;0.35872029;0.40256532;0.15584765;0.220736878;0.168414108;0.491007687;0.547071435;0.465862675;0.920232752;0.532859465;0.243321649;0.251837773;0.246573431;0.324852754;0.968479929;0.422377827;0.338615781;0.339469549;0.538326343;0.231479719;0.297930793;0.276859389;0.205584632;0.251239948;0.184974452;0.454912191;0.24591693;0.72493733;0.369523544;0.864812864;0.292884427
861;0.248441493;0.20659117;0.802259795;0.712784203;0.589797717;0.783349349;0.529071145;0.948908693;0.735048719;0.733251276;0.40475255;2.827319167;3.301577012;2.911276092;0.696924571;0.388969482;0.222908481;0.309617767;0.827216966;0.999669824;0.375275213;1.362754294;0.344696705;0.351209957;0.608456587;0.146302242;0.947302242;0.309426917;0.379612725;0.16162658;0.08832176;0.4447305;0.191174003;0.357748041;0.401434563;0.155407805;0.220025093;0.167876297;0.489181711;0.546409199;0.465492536;0.919526;0.532032989;0.242861882;0.251638563;0.245968681;0.324454638;0.967014203;0.422360357;0.338238432;0.33934699;0.537948772;0.231347548;0.297605448;0.276488431;0.205553089;0.251115773;0.184585066;0.454280867;0.245516251;0.723629492;0.368796781;0.864067209;0.29243351
862;0.248192476;0.206415655;0.802705283;0.711651837;0.589343578;0.783445545;0.529370452;0.948110227;0.73560948;0.732903315;0.404085379;2.829866464;3.331000591;2.913541134;0.696554265;0.388672578;0.222522507;0.309168519;0.82770259;0.996162318;0.374552453;1.361655186;0.344202955;0.350586996;0.608155192;0.146327867;0.946166386;0.308972375;0.379140277;0.161291483;0.088102523;0.443502608;0.190802566;0.356698426;0.400242062;0.154945943;0.21928319;0.167295066;0.487329617;0.545855165;0.464882022;0.919655178;0.531173298;0.24233864;0.25148839;0.245331588;0.323956934;0.966513914;0.421983464;0.337961213;0.33912181;0.537682939;0.231278962;0.297261556;0.276167624;0.20553545;0.250953427;0.184231284;0.453251941;0.245053853;0.722294957;0.3680393;0.864339902;0.291924991
863;0.248003229;0.206278785;0.80295464;0.710210708;0.589114532;0.783660077;0.529677394;0.947242627;0.737240032;0.733381471;0.403821655;2.83316679;3.359824474;2.9146793;0.696594305;0.388049175;0.22210871;0.308724958;0.828923997;0.99356663;0.373851994;1.359815225;0.343720463;0.349889863;0.607800643;0.146274435;0.945111566;0.308533509;0.378753857;0.160956908;0.08790931;0.44232025;0.190455153;0.355590259;0.399074252;0.154456611;0.218524842;0.166733118;0.485478643;0.545230866;0.464132407;0.919589803;0.530257092;0.241846275;0.251451995;0.244617897;0.323234807;0.96596781;0.421078663;0.337782671;0.338714978;0.537637758;0.231225235;0.296869693;0.275943029;0.20544882;0.250698492;0.183912644;0.451676729;0.244427343;0.720908589;0.36732867;0.864753597;0.291276381
864;0.247818365;0.206160824;0.802714122;0.711255309;0.589366548;0.783319358;0.529623182;0.947711297;0.738575784;0.73374396;0.40439875;2.835280011;3.390531583;2.919281092;0.696696672;0.387217781;0.221648978;0.308001199;0.830384445;0.991981008;0.373273473;1.358707303;0.343053593;0.349426538;0.607311525;0.146180506;0.943759283;0.307926402;0.378265317;0.160605254;0.087706103;0.441075883;0.190109115;0.35461245;0.397969544;0.153905286;0.217755669;0.166175593;0.483623958;0.544310773;0.463075431;0.917640212;0.529373032;0.241279476;0.251331301;0.243990691;0.322672922;0.964205038;0.419478371;0.337575095;0.338513453;0.537287264;0.231087733;0.296482645;0.275666918;0.205378099;0.250444241;0.183642864;0.450408245;0.243888504;0.719518883;0.366547388;0.862895116;0.290679372
865;0.247703225;0.206036611;0.804033366;0.713735863;0.589671945;0.784465451;0.530385848;0.948794858;0.739633406;0.733666523;0.404999258;2.838061491;3.420919786;2.923276191;0.696694817;0.386344555;0.221219914;0.307412308;0.830981771;0.991176529;0.372972533;1.358224309;0.342440046;0.348896451;0.606994636;0.146113314;0.94258522;0.307364443;0.377695571;0.160293784;0.087480075;0.439853663;0.189669072;0.35359031;0.396708614;0.153426364;0.216981922;0.165668052;0.481730329;0.543326211;0.461735238;0.91548835;0.528659011;0.240691226;0.250976292;0.243314153;0.3220394;0.962792958;0.418875854;0.337263856;0.338313716;0.536715373;0.231000158;0.296191296;0.275286503;0.205389321;0.25022271;0.183263679;0.449312033;0.243324716;0.718209707;0.365908218;0.861399259;0.290037594
866;0.247558718;0.20587064;0.806076194;0.715334489;0.589785918;0.786059243;0.531439804;0.949535336;0.740784498;0.733394879;0.4052339;2.841040765;3.451117643;2.926339222;0.696584968;0.385862228;0.220793545;0.306949879;0.831703255;0.990078124;0.372716203;1.3575716;0.341841162;0.348304832;0.606667568;0.146131814;0.941394321;0.306892342;0.377079774;0.159943616;0.087234143;0.438643301;0.189184706;0.352525578;0.395413284;0.152973262;0.216153462;0.165161557;0.479765751;0.542607237;0.461299268;0.914368757;0.528410852;0.240159516;0.2506751;0.242664013;0.321481682;0.962415222;0.41914327;0.336962798;0.338095284;0.536167067;0.230923138;0.295894494;0.274965243;0.205389702;0.250026622;0.182820951;0.448239601;0.242743505;0.716920677;0.365369249;0.861007478;0.289372738
867;0.247313497;0.205663445;0.807336148;0.714721957;0.589669616;0.786601344;0.531940928;0.949332669;0.742184436;0.733256493;0.405098072;2.843454686;3.48183551;2.929209426;0.696383557;0.385893306;0.220336433;0.306496417;0.833169032;0.987994109;0.372270422;1.356111631;0.34121376;0.34779864;0.606146382;0.146232027;0.940008918;0.306455699;0.376438932;0.159503152;0.086982161;0.437435723;0.188726905;0.351460658;0.39423241;0.152479493;0.21527456;0.164600724;0.477752464;0.542202462;0.462134328;0.914546143;0.528554214;0.239705976;0.250669489;0.242106479;0.32108551;0.962784297;0.419516126;0.336768088;0.337851396;0.535780122;0.230789316;0.295493866;0.274787083;0.205302699;0.249831144;0.182399082;0.447085553;0.242183945;0.71557699;0.364824492;0.861421405;0.28871627
868;0.247127732;0.205519333;0.807138008;0.714659588;0.589695631;0.786121857;0.531713205;0.948820251;0.74293218;0.733212186;0.405256658;2.845788521;3.513205313;2.932453772;0.695979039;0.385508973;0.219900363;0.306034161;0.832874578;0.986086256;0.371779551;1.354415779;0.34077635;0.347722607;0.605703169;0.146266102;0.938929081;0.305865817;0.375715212;0.159110628;0.086751039;0.436333967;0.188278217;0.350413569;0.393092711;0.151996967;0.214570042;0.163994329;0.475875842;0.541275332;0.461197218;0.914021871;0.527855329;0.239164053;0.250657386;0.241502637;0.320437218;0.961615446;0.419305462;0.336529323;0.337447842;0.535207598;0.23060345;0.295085655;0.274392455;0.205264257;0.249625747;0.181993214;0.445980027;0.241701202;0.714184139;0.364229555;0.86118822;0.288030168
869;0.246903778;0.205410994;0.807081654;0.714301774;0.58953323;0.786116527;0.531717488;0.948491753;0.74339265;0.732688342;0.405249646;2.848143561;3.545725453;2.933651324;0.695132661;0.384910633;0.219473455;0.305519012;0.832226235;0.983968039;0.371247241;1.352187923;0.340210822;0.347105738;0.605313565;0.146165631;0.937812608;0.305385059;0.375032742;0.158850654;0.086511461;0.435081108;0.187896016;0.349222986;0.391799866;0.151523199;0.21378128;0.163443466;0.473926598;0.540317808;0.460673792;0.913111008;0.527121963;0.238663183;0.250573344;0.240829192;0.319743965;0.961296712;0.418573859;0.336353898;0.337174466;0.534531532;0.230446631;0.294664979;0.273999659;0.20512807;0.249279325;0.181557134;0.444669217;0.241046917;0.713038676;0.363639636;0.860717015;0.2873402
870;0.24666904;0.205309585;0.807391116;0.713810394;0.589426827;0.786454333;0.531815122;0.948316091;0.743815438;0.732035499;0.405166551;2.85062824;3.579365794;2.935912622;0.694721689;0.384303363;0.219026995;0.30498338;0.832146472;0.982170042;0.370737409;1.349839912;0.339522624;0.346347359;0.604807969;0.146055344;0.936531048;0.304861683;0.374355023;0.158575699;0.08625039;0.433743474;0.187531254;0.347987063;0.390386237;0.151056033;0.212928231;0.162918477;0.471902272;0.539625315;0.460423593;0.912448939;0.526469814;0.238248343;0.250492474;0.240166557;0.319169547;0.961522822;0.417782773;0.336244942;0.336942895;0.533844544;0.230396639;0.294209927;0.273712236;0.204939237;0.248846281;0.181140878;0.443195004;0.240298564;0.711906517;0.363148621;0.860424413;0.286630755
871;0.246449393;0.205186089;0.807624127;0.713419237;0.589525276;0.7864128;0.531558025;0.947963853;0.744380886;0.731743741;0.405099475;2.853162416;3.613569175;2.942077963;0.695440538;0.383843991;0.218547863;0.304466987;0.832897082;0.981155622;0.370299462;1.347767914;0.338845892;0.346067322;0.604075296;0.146062024;0.935085647;0.304094842;0.373616228;0.158133158;0.08598247;0.432504364;0.187109309;0.346869479;0.389003695;0.150583658;0.212115836;0.162352278;0.469875326;0.539127447;0.459526726;0.912253287;0.525657292;0.23786203;0.250511028;0.239570536;0.318708941;0.960704995;0.417327845;0.336165014;0.336572566;0.533170578;0.230440764;0.293729819;0.273526627;0.204803268;0.248450376;0.180805164;0.441747184;0.239610896;0.710525795;0.362810393;0.860366077;0.285871487
872;0.246036917;0.205022984;0.807228184;0.712018822;0.588566039;0.785949748;0.531250443;0.946957758;0.745137594;0.731162526;0.40416156;2.854997324;3.646705351;2.944365157;0.695441352;0.383414738;0.218111823;0.303880439;0.832954813;0.979744615;0.369853116;1.345046015;0.338264269;0.345321759;0.603508554;0.145968936;0.933621174;0.3034149;0.37292562;0.157768315;0.085804792;0.431444284;0.186645976;0.345846044;0.387853854;0.150065561;0.211299944;0.16177126;0.467850029;0.537606165;0.457857089;0.910339301;0.524099117;0.237188086;0.250525266;0.238791923;0.317735189;0.956686215;0.41651305;0.336085562;0.336177269;0.5321752;0.230238029;0.293398914;0.273206572;0.204728782;0.248146892;0.180497698;0.440566921;0.238841686;0.709450097;0.362470285;0.85898078;0.285035921
873;0.245771977;0.204868991;0.806901998;0.711624281;0.588066656;0.785608319;0.531160788;0.946254974;0.745905106;0.730714504;0.403723156;2.856904436;3.6807776;2.946560693;0.69501639;0.382855153;0.217712641;0.303415904;0.832809963;0.977979363;0.369335979;1.342927597;0.337444489;0.344466021;0.602835745;0.145805616;0.932038142;0.302603654;0.372195841;0.157426841;0.085606637;0.430256606;0.186162859;0.344687781;0.386613835;0.149510215;0.210447536;0.161194082;0.465813324;0.536295246;0.456430105;0.908376842;0.523104561;0.236532255;0.250520581;0.238099511;0.316902164;0.954019127;0.416070161;0.336160499;0.335939139;0.53151272;0.230049583;0.293031398;0.272943063;0.204652064;0.247800168;0.1800904;0.439294384;0.238111821;0.708601947;0.362121218;0.857986025;0.284229777
874;0.245610543;0.204692257;0.806583013;0.711963734;0.587941382;0.78534163;0.531166724;0.945843307;0.746382391;0.730293524;0.403548961;2.858234616;3.715458045;2.949019617;0.693929595;0.382206579;0.217285577;0.302988928;0.832724982;0.975828257;0.368703929;1.341338893;0.336496745;0.343712083;0.602047248;0.145589205;0.930535712;0.301697817;0.371388442;0.157066087;0.085341962;0.428919935;0.185687466;0.343421973;0.385250556;0.148974312;0.209576187;0.160595095;0.46379687;0.535461171;0.455796385;0.907106785;0.522757755;0.236020071;0.250476851;0.237479365;0.316328489;0.953050909;0.416133178;0.336192337;0.335713788;0.530879829;0.229928481;0.292590554;0.27269817;0.204518737;0.247393827;0.179639782;0.43782493;0.237401118;0.707756681;0.361801105;0.857580247;0.283474614
875;0.245332791;0.20445759;0.805905478;0.711575183;0.587383131;0.78486095;0.530994001;0.945185471;0.746406242;0.729535193;0.40275317;2.858114988;3.74950546;2.950283155;0.692047335;0.381634808;0.21677916;0.302402594;0.83269446;0.97339029;0.368005584;1.339445561;0.335743639;0.343133845;0.601292146;0.145355823;0.929386857;0.300886722;0.370515973;0.156677931;0.085033211;0.427591588;0.185242157;0.342212782;0.383907809;0.148517144;0.208733526;0.159947844;0.461831193;0.534751964;0.45590021;0.906502072;0.522351589;0.235613746;0.250395149;0.236789056;0.315828342;0.951801939;0.41631927;0.335913993;0.335265063;0.529649021;0.229792327;0.292129267;0.27235231;0.204317968;0.246978268;0.179286087;0.436216762;0.236635341;0.706697291;0.361547948;0.857092897;0.282727183
876;0.245104113;0.204389261;0.805440305;0.710579698;0.587326749;0.784613223;0.530894226;0.944317832;0.746884262;0.728432755;0.402471679;2.859100843;3.785295788;2.951178381;0.691389652;0.381263616;0.216389793;0.301780348;0.832125953;0.971528735;0.367683247;1.336837376;0.335133263;0.342617302;0.600659499;0.145272236;0.928319211;0.300299235;0.369654887;0.156390288;0.084817149;0.426356324;0.184815898;0.341060015;0.382646187;0.148075766;0.207954707;0.159353432;0.459784243;0.534016259;0.455409942;0.905960126;0.521326189;0.23506923;0.250402111;0.23615801;0.315520901;0.950800743;0.415652369;0.335809072;0.334931635;0.528640773;0.229565591;0.291638782;0.272129364;0.204214683;0.246532144;0.178989185;0.434421236;0.235925175;0.705682671;0.361260794;0.856608629;0.281907763
877;0.244876172;0.204215517;0.805403984;0.70918915;0.586870367;0.784455712;0.530776366;0.943435678;0.74689259;0.727554327;0.402177698;2.859862519;3.821060407;2.95085886;0.690559908;0.380965347;0.215982413;0.301185374;0.831491678;0.970325677;0.367394085;1.335028029;0.334522799;0.342160459;0.599924953;0.145236595;0.927121874;0.299687021;0.368851282;0.156054988;0.084627844;0.425162206;0.18433527;0.339861552;0.381324761;0.147532688;0.207124601;0.158788838;0.457705305;0.532995225;0.45443175;0.905360994;0.519992468;0.234577944;0.250329712;0.235628848;0.315026335;0.949106967;0.41493074;0.335835275;0.334733104;0.527745563;0.229380499;0.291150877;0.27184452;0.204087711;0.246072462;0.178675713;0.432775299;0.235214491;0.704650802;0.360898903;0.855835447;0.280989992
878;0.244609697;0.203939196;0.80514384;0.707673379;0.585956899;0.784238092;0.53055222;0.94259946;0.746459368;0.727123062;0.401672643;2.861063423;3.856533947;2.950669754;0.689404388;0.380484555;0.215522483;0.300602953;0.830977586;0.968974707;0.366934456;1.333783429;0.333848504;0.341666457;0.59904097;0.145150297;0.925715845;0.299009068;0.368116123;0.155691861;0.084426792;0.42399105;0.183819021;0.338647264;0.379985714;0.146946765;0.20624825;0.158224094;0.45568308;0.531780206;0.453633872;0.904354517;0.51862217;0.234218059;0.250214536;0.235131122;0.314460861;0.947163268;0.414327657;0.335842215;0.334564826;0.526833197;0.229274763;0.29070529;0.271488401;0.2039003;0.245642576;0.178341553;0.431282877;0.234486688;0.703711194;0.360569729;0.854973711;0.28006141
879;0.244280102;0.203772668;0.80374902;0.706376431;0.585225998;0.783887284;0.530201827;0.941739322;0.746351817;0.726910359;0.401076382;2.864276535;3.892652944;2.953089615;0.688802538;0.37959003;0.215066624;0.29997793;0.830587276;0.966436047;0.36633091;1.331675198;0.333111737;0.34099475;0.598104763;0.144953403;0.924140872;0.298389906;0.367408525;0.155433591;0.084206251;0.422848169;0.183345969;0.337533033;0.378792108;0.146477546;0.20542326;0.157638919;0.453797343;0.530696539;0.453772265;0.902562425;0.517462376;0.233929366;0.250221142;0.234551184;0.314224284;0.946160663;0.413575859;0.335685248;0.334261638;0.525792264;0.2291903;0.29032664;0.271194103;0.203699124;0.245274497;0.178026651;0.429707048;0.233759093;0.703037956;0.360436387;0.854460281;0.279254653
880;0.243826637;0.203644504;0.803362876;0.706142849;0.584666488;0.783788166;0.530087529;0.940804803;0.746380954;0.725847799;0.400207878;2.864971844;3.927990333;2.955809174;0.688570087;0.378773019;0.214614956;0.299431966;0.831106565;0.964727328;0.366120919;1.32978587;0.332220632;0.340210785;0.597075455;0.144705961;0.922458573;0.297771818;0.366523595;0.15515626;0.083935382;0.421651131;0.182864051;0.336466558;0.377648702;0.145951001;0.204663397;0.157083089;0.451937604;0.529676534;0.453716807;0.900685214;0.517375227;0.233544411;0.250146409;0.234124274;0.313708254;0.944198143;0.413734751;0.335704198;0.333832483;0.52447347;0.229046994;0.289929836;0.27094802;0.203531148;0.244802261;0.177657904;0.428273773;0.233019758;0.702213054;0.360241512;0.853449788;0.278413832
881;0.243445251;0.203458518;0.80270565;0.705489308;0.584304899;0.783104714;0.52971276;0.939508004;0.746501327;0.724435994;0.399746479;2.863906502;3.964072741;2.95815693;0.68829318;0.378064988;0.214169995;0.298860114;0.832387482;0.963652352;0.365921908;1.327636881;0.331437039;0.339679356;0.5959683;0.144540874;0.920769394;0.297122681;0.365711343;0.154809906;0.083680265;0.420546501;0.182387481;0.335283769;0.376514665;0.145491984;0.203850642;0.156527501;0.450109075;0.528607969;0.452718061;0.89916295;0.51663657;0.232921724;0.249960935;0.233622023;0.312944187;0.941924912;0.413376276;0.335779614;0.333472153;0.523116546;0.228807498;0.28945863;0.270696568;0.203300856;0.244257201;0.177257544;0.426569643;0.232210561;0.701434672;0.360022015;0.852474487;0.277534654
882;0.243177338;0.203227296;0.801668126;0.704131823;0.584061818;0.782037142;0.529159058;0.938176919;0.746272023;0.723127948;0.399755095;2.861922887;4.001050371;2.959516749;0.687557346;0.377511613;0.213747964;0.29829901;0.833133432;0.962087509;0.365444697;1.32483581;0.330874729;0.33933462;0.594904778;0.144402824;0.919210082;0.296468806;0.364946038;0.154483125;0.083476346;0.419514114;0.181926458;0.334021354;0.375317215;0.145079789;0.202985635;0.155953109;0.448327101;0.527403259;0.450779155;0.897989212;0.51485457;0.232147714;0.249612209;0.232954245;0.312070536;0.939813922;0.412232686;0.335826744;0.333226497;0.521898433;0.228533431;0.288968601;0.270440243;0.203028019;0.243715937;0.176877655;0.424622787;0.231392358;0.700850827;0.359870842;0.851758585;0.276634977
883;0.24288292;0.203064971;0.801405652;0.703183766;0.583760549;0.781699552;0.529012589;0.937593308;0.745104669;0.72208935;0.399614762;2.859667344;4.037542093;2.959387811;0.686128605;0.377171169;0.213369956;0.29791298;0.831435106;0.958644955;0.364651285;1.321326308;0.330401196;0.338689371;0.594061988;0.144083406;0.917927253;0.295873395;0.363931928;0.154346918;0.083307062;0.418372283;0.181478718;0.33291016;0.373995674;0.144542077;0.202198423;0.15536934;0.446594396;0.526070877;0.448685215;0.896775855;0.513264768;0.231502612;0.249065114;0.232229077;0.311258134;0.937926498;0.411432037;0.33585356;0.332977582;0.520844714;0.228357018;0.288595096;0.27022691;0.202840469;0.24325626;0.176571917;0.422923928;0.230719867;0.700449969;0.35986977;0.851082279;0.275740793
884;0.242541228;0.202911269;0.799498304;0.702439966;0.583302662;0.779972825;0.527737457;0.936426191;0.745149759;0.721075305;0.399390704;2.86150666;4.075635231;2.959041698;0.685122264;0.376586732;0.212946011;0.297415521;0.829584843;0.956298554;0.36387221;1.317700886;0.329302039;0.337811137;0.593134945;0.143895754;0.916898185;0.295180708;0.363054518;0.154019259;0.083070112;0.417291567;0.181016455;0.33189859;0.372975876;0.143988778;0.201525977;0.154880943;0.444747328;0.52524059;0.4474972;0.895728238;0.512400925;0.230873436;0.248866269;0.231539108;0.310577647;0.937173011;0.411119553;0.33592995;0.33278707;0.519594;0.228155949;0.288123561;0.269933358;0.202560198;0.242711884;0.176201113;0.421231399;0.229988286;0.699799951;0.359716665;0.850645459;0.274854408
885;0.242063146;0.202729658;0.797449624;0.70165216;0.582455834;0.778566815;0.526633914;0.935123302;0.745145903;0.720062809;0.398466639;2.864029748;4.114745138;2.959118319;0.68401878;0.37592833;0.212568077;0.296862055;0.828589793;0.954794464;0.363270991;1.314732025;0.328177589;0.337023702;0.592121154;0.143724297;0.915726357;0.294232732;0.362218701;0.153657212;0.082786065;0.416272512;0.180536032;0.330885513;0.371965607;0.143503099;0.200795763;0.154371304;0.442959306;0.524387707;0.447024219;0.894901011;0.511789044;0.23030252;0.248943224;0.230949282;0.310077385;0.935311261;0.410820013;0.335907017;0.332561078;0.518348682;0.227934823;0.28767936;0.269624391;0.202319987;0.242206914;0.175835648;0.419802732;0.22924935;0.699260935;0.359543548;0.849773786;0.274067699
886;0.241469956;0.202528148;0.796227271;0.700223946;0.581219321;0.778126787;0.526222517;0.93372756;0.7441148;0.7188311;0.396830483;2.86376239;4.153845817;2.959013976;0.682419705;0.37531179;0.212257861;0.296326984;0.828556244;0.953562727;0.362911955;1.312370227;0.32745452;0.336485699;0.591109256;0.14348143;0.914321151;0.293253811;0.361453951;0.153403997;0.082525587;0.415293563;0.180075222;0.329820455;0.370798794;0.143086312;0.199973999;0.15382031;0.44132987;0.523344146;0.446763347;0.893950378;0.510963349;0.229810434;0.249017244;0.230412302;0.309595281;0.931953932;0.410362214;0.335780421;0.332285714;0.517172591;0.227685121;0.287297071;0.269336706;0.202124155;0.241757059;0.1755002;0.418641613;0.228499714;0.699054623;0.359457243;0.848302637;0.273345372
887;0.240929834;0.202362923;0.795266891;0.697309782;0.579908928;0.777232546;0.525500935;0.931510027;0.742225332;0.716943405;0.395323721;2.85936454;4.192078235;2.956995918;0.680465011;0.374649282;0.211914171;0.295833518;0.828682399;0.952279712;0.36274398;1.309554747;0.327019037;0.336060058;0.590223228;0.143207314;0.913052184;0.292873027;0.360998402;0.153262322;0.082381597;0.414336703;0.179708512;0.328737241;0.36962461;0.142640876;0.199240787;0.153365722;0.439788948;0.522591821;0.44614121;0.892157248;0.509752893;0.229362022;0.248735034;0.229774147;0.308762644;0.929595609;0.410073771;0.335759251;0.332069368;0.515862302;0.227367613;0.286838743;0.269030284;0.201772077;0.241196172;0.175128891;0.417347831;0.22763202;0.699031153;0.359431432;0.846890124;0.272490218
